studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
8852,8.4,2,3,2,89.0,4.1,Yes,Yes,83.0,80.0,Placed
7594,6.8,0,2,0,78.0,4.1,No,Yes,57.0,88.0,NotPlaced
3347,6.5,1,2,0,72.0,4.1,No,No,55.0,70.0,NotPlaced
7909,7.3,0,1,0,78.0,3.7,No,Yes,79.0,86.0,NotPlaced
4231,8.1,2,3,2,90.0,4.1,Yes,Yes,75.0,81.0,Placed
5173,7.5,1,2,0,71.0,4.7,No,Yes,55.0,72.0,NotPlaced
7631,8.5,1,3,3,84.0,4.6,Yes,Yes,69.0,88.0,Placed
2317,7.6,1,1,0,60.0,4.0,No,No,56.0,64.0,NotPlaced
4147,8.3,2,3,2,90.0,4.8,Yes,Yes,81.0,81.0,Placed
7148,8.1,0,2,0,82.0,4.2,Yes,No,68.0,75.0,Placed
4082,6.5,1,2,1,80.0,4.1,No,Yes,66.0,66.0,NotPlaced
5727,8.9,2,3,2,90.0,4.8,Yes,Yes,82.0,87.0,Placed
8197,8.4,2,3,2,90.0,4.8,Yes,Yes,79.0,83.0,Placed
7755,7.7,0,2,0,77.0,4.1,No,No,65.0,69.0,NotPlaced
4098,7.3,0,1,1,76.0,4.2,No,No,55.0,66.0,NotPlaced
6917,6.5,1,1,1,70.0,3.5,No,Yes,60.0,75.0,NotPlaced
9146,7.4,1,1,0,82.0,4.5,Yes,Yes,79.0,68.0,NotPlaced
6763,7.4,1,2,2,77.0,4.1,No,No,55.0,71.0,Placed
8415,7.9,1,3,0,85.0,4.8,Yes,Yes,78.0,87.0,Placed
789,6.5,1,1,1,78.0,4.0,No,No,65.0,65.0,NotPlaced
5912,8.6,2,3,2,90.0,4.8,Yes,Yes,75.0,88.0,Placed
1763,8.1,0,3,0,81.0,4.5,No,Yes,77.0,67.0,Placed
7914,7.6,0,2,0,69.0,4.2,No,No,55.0,63.0,NotPlaced
5412,7.7,1,3,0,78.0,4.4,Yes,No,55.0,62.0,NotPlaced
3758,8.1,1,3,2,82.0,4.2,Yes,Yes,72.0,67.0,NotPlaced
1072,7.9,0,3,1,86.0,4.6,Yes,No,77.0,80.0,Placed
1046,8.1,2,3,3,90.0,4.7,Yes,Yes,64.0,83.0,Placed
3743,7.5,1,1,0,72.0,3.7,No,Yes,56.0,68.0,NotPlaced
5865,7.6,1,3,2,77.0,4.4,No,Yes,55.0,71.0,Placed
9598,8.3,1,3,0,90.0,4.4,Yes,Yes,83.0,81.0,Placed
6688,7.9,1,3,0,77.0,4.1,Yes,Yes,73.0,82.0,NotPlaced
2079,7.8,2,3,2,82.0,4.6,Yes,No,84.0,76.0,NotPlaced
4662,7.4,0,1,0,72.0,4.5,No,Yes,55.0,75.0,NotPlaced
351,7.5,1,2,0,70.0,3.7,No,Yes,55.0,66.0,NotPlaced
7941,7.8,0,2,0,79.0,4.3,Yes,Yes,65.0,70.0,Placed
4209,6.5,0,2,1,84.0,4.8,No,Yes,74.0,84.0,Placed
8334,7.5,1,1,0,75.0,3.6,No,No,55.0,62.0,NotPlaced
6365,7.9,1,2,0,74.0,4.1,No,Yes,55.0,72.0,NotPlaced
3500,7.7,1,1,1,79.0,4.0,Yes,Yes,84.0,65.0,NotPlaced
3556,6.6,1,1,1,80.0,4.4,No,Yes,77.0,68.0,NotPlaced
9642,6.8,1,3,0,80.0,4.4,No,Yes,75.0,67.0,NotPlaced
6633,6.6,1,2,0,79.0,3.6,No,No,55.0,67.0,NotPlaced
4282,6.6,1,1,0,72.0,4.2,No,No,55.0,61.0,NotPlaced
2928,6.5,1,1,1,68.0,4.6,No,No,58.0,63.0,NotPlaced
6224,6.8,1,2,0,74.0,4.3,No,Yes,55.0,67.0,NotPlaced
7780,8.1,1,3,2,78.0,3.7,Yes,Yes,73.0,83.0,Placed
7593,8.3,2,2,0,81.0,4.7,Yes,Yes,78.0,86.0,NotPlaced
7363,6.7,0,1,0,78.0,3.0,No,No,55.0,65.0,NotPlaced
5951,7.3,1,1,1,72.0,4.6,No,Yes,58.0,70.0,NotPlaced
9317,8.4,1,3,2,90.0,4.8,Yes,Yes,88.0,84.0,Placed
2531,8.5,2,3,2,87.0,4.4,Yes,Yes,77.0,71.0,Placed
4422,6.5,1,2,1,74.0,4.6,Yes,Yes,62.0,72.0,NotPlaced
9529,8.3,0,1,0,81.0,4.4,Yes,No,76.0,80.0,NotPlaced
6686,8.6,1,3,2,90.0,4.8,No,Yes,78.0,83.0,NotPlaced
2462,7.6,1,1,0,70.0,4.1,No,No,61.0,63.0,NotPlaced
8644,6.5,1,1,0,74.0,4.7,Yes,Yes,82.0,78.0,NotPlaced
3897,8.4,2,3,2,89.0,4.8,Yes,Yes,74.0,82.0,Placed
2736,8.1,2,3,2,90.0,4.7,Yes,Yes,76.0,88.0,Placed
8260,8.0,2,3,2,86.0,3.8,Yes,Yes,87.0,86.0,Placed
6822,7.8,0,2,2,77.0,3.6,No,Yes,64.0,72.0,Placed
1319,7.5,0,1,0,72.0,4.3,Yes,Yes,60.0,61.0,NotPlaced
8030,7.5,0,1,0,71.0,4.1,No,Yes,73.0,66.0,NotPlaced
7066,6.9,1,1,1,60.0,3.3,No,No,58.0,62.0,NotPlaced
2289,7.6,1,3,0,82.0,4.8,Yes,Yes,69.0,84.0,Placed
2497,8.0,0,3,1,80.0,4.6,Yes,Yes,86.0,84.0,Placed
1205,7.4,0,2,0,78.0,4.4,No,Yes,78.0,69.0,NotPlaced
9739,6.6,1,1,0,76.0,4.8,Yes,Yes,77.0,71.0,NotPlaced
9678,7.4,1,1,0,68.0,3.9,No,Yes,79.0,76.0,NotPlaced
7682,6.8,1,1,0,74.0,4.3,No,Yes,59.0,67.0,Placed
4600,7.4,0,1,0,62.0,3.9,No,No,55.0,61.0,NotPlaced
8272,8.1,2,3,2,90.0,4.7,No,No,67.0,76.0,NotPlaced
2378,8.5,2,3,2,90.0,4.8,Yes,Yes,82.0,88.0,Placed
618,8.5,2,2,0,79.0,4.8,Yes,No,55.0,64.0,NotPlaced
8906,6.5,1,1,1,79.0,4.7,No,Yes,59.0,64.0,NotPlaced
1294,8.2,0,3,2,82.0,4.7,No,Yes,81.0,82.0,Placed
4347,8.2,2,3,0,90.0,4.8,Yes,Yes,78.0,78.0,Placed
8877,8.0,1,3,2,90.0,4.7,Yes,Yes,74.0,88.0,Placed
6862,8.0,0,3,0,86.0,4.5,Yes,Yes,74.0,85.0,Placed
8420,7.0,0,3,0,75.0,3.9,No,No,56.0,70.0,Placed
529,8.1,1,3,0,88.0,4.3,No,No,72.0,85.0,NotPlaced
3557,8.0,2,3,0,82.0,4.8,No,Yes,80.0,84.0,Placed
4174,7.5,0,3,0,81.0,4.5,Yes,Yes,87.0,85.0,Placed
5872,8.1,0,2,2,68.0,4.8,No,Yes,72.0,72.0,NotPlaced
2492,8.6,1,2,2,90.0,4.6,Yes,Yes,81.0,87.0,Placed
4583,6.7,1,1,1,67.0,4.0,No,Yes,55.0,69.0,NotPlaced
6871,6.7,2,2,2,78.0,4.5,Yes,Yes,57.0,67.0,NotPlaced
8073,7.5,2,3,2,90.0,4.7,Yes,Yes,83.0,85.0,Placed
4793,7.2,1,2,1,76.0,4.1,No,No,73.0,65.0,NotPlaced
8330,6.7,1,2,1,76.0,4.6,Yes,Yes,71.0,68.0,NotPlaced
9616,8.1,1,1,1,90.0,4.6,No,No,65.0,85.0,NotPlaced
1940,7.5,0,2,0,69.0,3.7,No,No,58.0,65.0,NotPlaced
6693,7.4,1,2,2,78.0,4.4,Yes,Yes,82.0,68.0,NotPlaced
4896,8.3,0,3,2,86.0,4.7,Yes,Yes,82.0,86.0,Placed
5558,8.4,2,3,2,90.0,4.8,Yes,Yes,84.0,79.0,Placed
2943,7.7,1,1,0,67.0,3.6,No,No,57.0,64.0,NotPlaced
4075,7.5,1,2,1,76.0,3.7,Yes,Yes,59.0,70.0,NotPlaced
3351,6.5,1,1,0,75.0,3.9,No,No,59.0,82.0,NotPlaced
7812,8.4,1,1,1,79.0,4.1,No,No,59.0,66.0,NotPlaced
9370,7.4,0,1,1,72.0,3.5,No,Yes,66.0,61.0,NotPlaced
9588,8.1,2,3,2,90.0,4.6,Yes,No,74.0,84.0,Placed
2838,7.3,1,1,0,70.0,3.9,No,No,61.0,64.0,NotPlaced
1490,7.6,1,2,0,74.0,4.2,Yes,Yes,55.0,81.0,NotPlaced
6466,8.1,1,3,0,72.0,4.0,Yes,Yes,72.0,65.0,Placed
4874,8.3,1,3,2,90.0,4.5,No,Yes,77.0,81.0,NotPlaced
3364,8.5,0,1,0,74.0,4.3,No,Yes,68.0,83.0,NotPlaced
7115,6.9,1,3,2,78.0,3.8,Yes,Yes,75.0,74.0,NotPlaced
1634,6.5,1,2,0,78.0,4.3,No,No,55.0,67.0,NotPlaced
9187,7.8,2,2,3,70.0,4.6,No,Yes,55.0,69.0,NotPlaced
1648,7.3,1,1,1,72.0,4.1,No,Yes,61.0,70.0,NotPlaced
7749,7.4,0,1,0,73.0,4.4,No,No,55.0,72.0,NotPlaced
295,7.7,0,1,0,79.0,4.8,No,Yes,58.0,71.0,NotPlaced
5634,8.2,2,3,2,86.0,4.4,Yes,Yes,79.0,85.0,Placed
8668,6.7,0,1,1,75.0,3.2,No,No,55.0,71.0,NotPlaced
9649,8.4,2,3,0,89.0,4.6,Yes,Yes,87.0,82.0,Placed
6448,7.6,1,2,0,88.0,4.7,No,Yes,83.0,86.0,Placed
2198,7.6,0,2,2,78.0,4.4,Yes,Yes,80.0,71.0,NotPlaced
8760,6.5,1,1,0,67.0,4.3,No,Yes,72.0,67.0,NotPlaced
5712,8.3,1,3,2,90.0,4.8,Yes,Yes,84.0,83.0,Placed
4324,8.2,0,1,0,69.0,4.8,No,Yes,80.0,66.0,NotPlaced
4579,8.4,0,1,3,83.0,4.3,Yes,Yes,71.0,74.0,NotPlaced
4510,8.1,1,1,0,79.0,4.4,Yes,Yes,73.0,88.0,NotPlaced
2081,6.8,0,2,1,76.0,4.0,No,Yes,55.0,65.0,NotPlaced
883,8.7,1,3,2,88.0,4.8,Yes,Yes,83.0,86.0,Placed
3632,7.6,1,1,1,70.0,4.7,No,Yes,55.0,69.0,NotPlaced
9902,6.5,1,1,1,76.0,4.0,No,No,55.0,65.0,NotPlaced
8700,7.8,2,2,1,84.0,4.0,No,Yes,86.0,73.0,NotPlaced
6095,8.5,1,3,2,89.0,4.0,Yes,Yes,68.0,74.0,NotPlaced
6318,6.5,1,1,0,72.0,4.2,No,Yes,72.0,64.0,NotPlaced
5314,8.4,2,3,2,83.0,4.5,Yes,Yes,74.0,86.0,Placed
9010,8.3,1,3,0,90.0,4.8,Yes,Yes,81.0,86.0,Placed
7296,7.7,0,1,1,67.0,4.4,No,No,55.0,61.0,NotPlaced
6987,7.6,0,1,1,64.0,4.1,No,No,55.0,58.0,NotPlaced
4709,8.0,2,2,2,77.0,4.8,Yes,No,76.0,80.0,NotPlaced
353,6.6,1,2,0,71.0,4.0,No,No,55.0,68.0,Placed
7087,7.4,0,1,0,77.0,3.8,Yes,Yes,58.0,66.0,NotPlaced
3848,8.6,2,3,2,89.0,4.8,Yes,Yes,80.0,85.0,Placed
4384,7.1,1,1,0,79.0,4.3,Yes,Yes,69.0,69.0,Placed
3773,8.3,0,3,2,90.0,4.3,Yes,Yes,77.0,85.0,Placed
931,7.5,2,3,1,86.0,4.4,Yes,Yes,71.0,80.0,Placed
3840,7.8,1,2,1,81.0,4.1,Yes,Yes,61.0,78.0,Placed
4707,6.5,1,1,1,73.0,4.2,No,No,55.0,57.0,NotPlaced
587,7.8,2,3,0,90.0,4.8,Yes,Yes,78.0,83.0,Placed
390,8.3,2,3,2,82.0,4.8,Yes,Yes,57.0,73.0,Placed
5263,6.5,1,1,1,64.0,4.1,No,Yes,59.0,76.0,NotPlaced
85,7.6,0,2,0,86.0,4.8,Yes,Yes,57.0,72.0,Placed
5007,7.6,0,1,1,80.0,4.6,No,No,55.0,64.0,NotPlaced
497,7.0,1,2,0,75.0,4.6,Yes,Yes,78.0,67.0,NotPlaced
8846,7.6,1,1,1,76.0,3.4,No,No,55.0,59.0,NotPlaced
1870,8.7,2,3,2,90.0,4.6,Yes,Yes,75.0,86.0,Placed
824,7.3,0,2,1,74.0,3.7,No,No,58.0,68.0,NotPlaced
4768,7.8,1,3,2,82.0,4.8,Yes,No,78.0,77.0,Placed
1085,7.6,1,1,3,79.0,4.8,No,Yes,70.0,66.0,NotPlaced
5424,6.6,1,2,0,70.0,4.1,Yes,Yes,55.0,62.0,NotPlaced
4246,7.9,1,1,1,84.0,4.5,Yes,Yes,71.0,85.0,Placed
4170,7.2,2,3,2,90.0,4.8,Yes,Yes,90.0,82.0,Placed
1751,7.8,1,1,0,73.0,3.9,No,Yes,55.0,67.0,Placed
8025,8.1,1,3,2,81.0,4.5,Yes,Yes,83.0,84.0,Placed
2324,7.7,1,1,0,75.0,3.6,No,Yes,59.0,71.0,NotPlaced
3501,6.5,1,2,0,69.0,4.0,No,No,58.0,72.0,NotPlaced
1682,8.3,1,2,1,82.0,4.4,Yes,Yes,76.0,85.0,Placed
4696,7.5,0,1,0,81.0,4.4,No,No,66.0,67.0,NotPlaced
3226,7.5,1,2,0,76.0,3.4,No,Yes,79.0,71.0,NotPlaced
4908,7.9,0,2,1,76.0,4.7,Yes,Yes,82.0,82.0,NotPlaced
8592,7.8,0,3,1,90.0,3.8,No,Yes,55.0,71.0,NotPlaced
5622,7.7,1,2,2,78.0,3.8,Yes,No,63.0,67.0,NotPlaced
1754,8.1,2,3,2,90.0,4.6,Yes,Yes,81.0,88.0,Placed
5681,8.6,2,3,2,90.0,4.6,Yes,Yes,76.0,85.0,Placed
2501,8.0,1,2,0,90.0,4.3,Yes,Yes,75.0,70.0,NotPlaced
1611,7.0,1,2,0,78.0,4.7,No,Yes,73.0,64.0,NotPlaced
25,7.4,1,2,1,90.0,4.3,No,Yes,56.0,69.0,NotPlaced
5207,7.8,2,3,2,82.0,4.2,Yes,Yes,63.0,84.0,Placed
8766,7.4,1,2,1,76.0,4.4,Yes,Yes,79.0,70.0,NotPlaced
1132,8.6,2,3,2,90.0,4.8,Yes,Yes,73.0,80.0,Placed
7861,7.7,1,1,0,74.0,4.2,Yes,Yes,86.0,64.0,NotPlaced
8997,6.5,1,2,1,72.0,4.4,No,No,55.0,63.0,NotPlaced
9945,7.0,1,2,1,67.0,3.4,No,Yes,56.0,64.0,NotPlaced
1982,7.3,1,3,0,89.0,3.8,No,No,79.0,71.0,NotPlaced
1898,8.2,1,1,0,71.0,3.8,No,No,67.0,62.0,NotPlaced
774,6.6,0,1,1,63.0,3.8,No,No,61.0,68.0,NotPlaced
1134,7.7,1,2,0,85.0,4.3,No,Yes,69.0,74.0,NotPlaced
622,6.7,1,1,1,68.0,4.3,No,No,55.0,60.0,NotPlaced
469,7.2,1,2,1,68.0,4.4,No,No,55.0,64.0,NotPlaced
5516,7.7,1,3,0,76.0,4.5,Yes,No,69.0,64.0,Placed
9778,8.6,1,3,2,85.0,4.8,Yes,Yes,77.0,72.0,Placed
2905,6.7,1,1,0,76.0,4.2,No,Yes,55.0,66.0,NotPlaced
8624,7.5,1,3,2,82.0,4.8,Yes,No,81.0,88.0,Placed
1252,7.2,0,1,0,79.0,3.8,No,Yes,81.0,70.0,NotPlaced
7756,7.6,0,3,0,85.0,4.7,Yes,Yes,70.0,75.0,Placed
2395,8.6,1,3,2,88.0,4.6,No,Yes,72.0,83.0,Placed
4241,7.5,1,1,0,71.0,4.3,No,No,57.0,78.0,Placed
7815,8.1,2,2,1,76.0,4.8,Yes,Yes,71.0,81.0,NotPlaced
1236,8.5,1,1,1,81.0,4.7,Yes,Yes,77.0,59.0,Placed
3589,7.2,2,1,3,84.0,3.9,No,Yes,72.0,68.0,NotPlaced
3192,8.5,1,3,2,90.0,4.8,Yes,Yes,80.0,85.0,Placed
6635,8.7,1,2,2,86.0,4.8,Yes,Yes,89.0,85.0,Placed
3176,8.3,1,2,1,77.0,4.6,Yes,Yes,82.0,80.0,Placed
9591,8.5,1,3,0,90.0,4.8,Yes,Yes,78.0,82.0,Placed
2148,7.0,1,3,1,88.0,4.8,Yes,Yes,85.0,82.0,Placed
7967,6.5,0,1,0,64.0,4.1,No,No,63.0,70.0,NotPlaced
5079,6.5,1,1,1,64.0,4.4,Yes,No,57.0,61.0,NotPlaced
8358,7.2,1,2,2,70.0,4.1,No,No,61.0,69.0,NotPlaced
5737,8.3,2,3,2,90.0,4.8,Yes,Yes,81.0,87.0,Placed
7524,8.1,2,3,2,83.0,4.5,Yes,Yes,83.0,82.0,Placed
3350,7.5,1,1,2,68.0,4.6,Yes,No,62.0,70.0,NotPlaced
9346,7.1,0,1,1,72.0,4.4,No,Yes,55.0,73.0,NotPlaced
2055,8.3,2,3,2,90.0,4.8,Yes,Yes,78.0,87.0,Placed
8615,8.6,1,3,0,90.0,4.8,Yes,Yes,55.0,70.0,Placed
8055,7.9,1,2,2,63.0,3.8,Yes,Yes,55.0,62.0,NotPlaced
1087,8.4,0,3,0,75.0,4.6,Yes,Yes,73.0,83.0,Placed
5229,7.1,1,1,1,72.0,3.2,No,No,58.0,64.0,NotPlaced
8501,6.7,1,1,0,74.0,3.7,No,Yes,55.0,67.0,NotPlaced
179,7.5,2,1,2,90.0,4.8,Yes,No,55.0,65.0,NotPlaced
2502,7.8,0,2,0,80.0,4.1,No,Yes,60.0,83.0,Placed
9074,7.6,1,2,0,72.0,4.2,No,Yes,59.0,65.0,Placed
6676,6.5,1,1,1,64.0,3.5,No,No,55.0,65.0,NotPlaced
1804,6.5,1,2,0,84.0,4.7,No,Yes,61.0,68.0,NotPlaced
6314,8.5,2,3,2,90.0,4.7,Yes,Yes,84.0,87.0,Placed
9567,7.4,2,1,1,75.0,4.4,Yes,Yes,55.0,68.0,NotPlaced
2229,8.0,1,3,2,90.0,4.7,Yes,Yes,72.0,84.0,NotPlaced
2768,7.9,0,3,2,89.0,4.7,Yes,Yes,78.0,82.0,Placed
5310,8.0,1,1,0,83.0,4.7,No,No,55.0,66.0,NotPlaced
7442,7.9,0,3,1,82.0,4.0,No,Yes,82.0,67.0,Placed
6767,8.6,1,3,2,83.0,4.8,Yes,Yes,77.0,77.0,Placed
2416,8.2,2,3,2,87.0,4.8,Yes,Yes,87.0,88.0,Placed
2194,7.8,1,1,0,79.0,4.0,No,Yes,55.0,70.0,NotPlaced
642,7.9,1,1,1,66.0,4.5,No,No,74.0,69.0,NotPlaced
9660,7.9,2,3,2,90.0,4.8,Yes,Yes,84.0,88.0,Placed
3895,7.6,1,1,0,68.0,4.0,No,No,62.0,72.0,NotPlaced
9666,8.5,0,1,0,73.0,4.6,Yes,Yes,69.0,63.0,NotPlaced
1372,8.1,0,3,0,90.0,4.7,Yes,No,83.0,84.0,Placed
4410,6.8,1,2,0,73.0,4.3,No,Yes,79.0,62.0,Placed
9085,7.7,1,1,2,71.0,4.0,No,Yes,56.0,64.0,NotPlaced
1536,8.2,2,3,1,78.0,4.4,Yes,Yes,67.0,85.0,NotPlaced
1446,8.1,2,3,1,67.0,4.4,Yes,Yes,59.0,82.0,NotPlaced
1874,8.2,2,3,2,90.0,4.8,Yes,Yes,89.0,87.0,Placed
6125,8.2,2,3,2,90.0,4.8,Yes,Yes,86.0,83.0,Placed
4889,6.7,0,1,0,76.0,4.0,No,Yes,55.0,70.0,NotPlaced
9057,7.6,0,3,2,87.0,4.7,Yes,No,80.0,84.0,Placed
8950,7.4,0,2,0,75.0,4.4,No,Yes,57.0,67.0,NotPlaced
9627,7.6,2,2,2,89.0,4.6,Yes,Yes,68.0,79.0,Placed
4069,8.2,1,3,2,90.0,4.6,Yes,Yes,86.0,86.0,Placed
3924,7.6,1,2,0,76.0,4.2,No,Yes,57.0,64.0,NotPlaced
9230,8.1,2,1,1,87.0,3.8,No,Yes,55.0,63.0,NotPlaced
1081,8.8,1,1,2,87.0,4.4,Yes,Yes,78.0,81.0,Placed
7388,8.0,2,3,2,90.0,4.7,Yes,Yes,78.0,80.0,Placed
6450,8.5,1,3,3,87.0,4.3,Yes,Yes,79.0,85.0,Placed
1575,7.5,2,3,2,79.0,4.1,Yes,Yes,75.0,70.0,Placed
3539,8.2,1,1,0,79.0,4.5,Yes,Yes,81.0,63.0,Placed
8120,7.7,2,1,1,80.0,4.7,No,No,56.0,65.0,NotPlaced
5677,7.7,0,1,0,66.0,3.7,No,No,55.0,70.0,NotPlaced
1692,7.7,1,2,0,70.0,3.6,No,Yes,55.0,62.0,NotPlaced
2427,6.5,0,1,1,84.0,3.6,No,No,61.0,63.0,NotPlaced
6671,8.4,1,3,0,88.0,4.1,Yes,Yes,87.0,85.0,Placed
7153,6.7,1,1,0,67.0,4.6,No,Yes,57.0,64.0,NotPlaced
7447,6.5,1,1,0,61.0,3.5,No,Yes,61.0,69.0,NotPlaced
72,6.7,0,2,1,79.0,4.1,No,No,78.0,67.0,NotPlaced
9121,7.0,1,1,0,81.0,3.6,No,Yes,55.0,70.0,NotPlaced
9657,7.6,1,1,0,61.0,3.7,No,No,64.0,73.0,NotPlaced
3975,7.6,0,1,0,88.0,4.7,Yes,Yes,62.0,69.0,Placed
6915,8.2,2,3,2,90.0,4.8,Yes,Yes,84.0,82.0,Placed
9018,8.4,2,3,0,90.0,4.7,Yes,No,76.0,83.0,Placed
5569,6.5,2,1,1,82.0,4.8,No,Yes,75.0,71.0,NotPlaced
9992,8.4,2,3,1,84.0,4.5,Yes,Yes,84.0,87.0,Placed
6274,8.0,2,3,2,90.0,4.2,Yes,Yes,73.0,87.0,Placed
1669,8.3,1,3,0,86.0,4.4,Yes,Yes,75.0,79.0,Placed
5002,7.7,2,3,2,89.0,4.5,No,Yes,74.0,85.0,NotPlaced
4014,7.6,1,2,0,74.0,3.4,No,Yes,57.0,57.0,NotPlaced
6214,7.4,1,1,1,76.0,4.0,Yes,Yes,55.0,62.0,NotPlaced
3718,8.7,1,1,1,70.0,4.1,No,No,68.0,60.0,NotPlaced
3979,8.5,2,2,2,90.0,4.7,Yes,Yes,73.0,69.0,NotPlaced
1094,8.7,1,2,0,78.0,4.4,Yes,Yes,71.0,80.0,Placed
8967,7.9,1,2,0,82.0,4.2,Yes,Yes,79.0,86.0,Placed
9034,8.9,1,3,0,83.0,4.8,Yes,Yes,77.0,76.0,Placed
4046,8.0,1,3,2,83.0,4.7,Yes,Yes,55.0,73.0,Placed
8445,6.5,1,2,0,78.0,4.5,No,No,64.0,69.0,NotPlaced
2138,8.0,2,2,2,90.0,4.8,Yes,Yes,75.0,85.0,Placed
2188,8.6,1,2,2,85.0,3.7,Yes,Yes,81.0,83.0,NotPlaced
5375,7.6,1,3,1,77.0,4.6,Yes,Yes,57.0,69.0,Placed
6479,7.5,1,3,2,90.0,4.8,Yes,Yes,67.0,88.0,Placed
6171,8.3,2,1,1,77.0,4.1,Yes,Yes,72.0,68.0,NotPlaced
4225,6.5,1,3,2,90.0,4.8,Yes,Yes,76.0,82.0,Placed
1009,7.1,0,1,0,68.0,3.6,No,Yes,73.0,72.0,Placed
9910,8.5,1,3,0,90.0,4.3,Yes,Yes,80.0,83.0,Placed
1063,7.6,0,2,2,67.0,4.0,No,Yes,76.0,67.0,NotPlaced
4898,7.5,1,3,2,83.0,4.8,No,Yes,72.0,82.0,NotPlaced
4949,8.5,2,3,2,83.0,4.6,Yes,Yes,73.0,81.0,Placed
6888,7.7,1,1,1,69.0,4.5,No,Yes,55.0,60.0,NotPlaced
3027,6.5,0,1,0,80.0,4.3,No,No,61.0,60.0,NotPlaced
2587,7.4,1,2,0,73.0,3.3,No,Yes,57.0,66.0,NotPlaced
4335,8.4,2,3,2,90.0,4.8,Yes,Yes,87.0,80.0,Placed
183,6.5,1,1,0,74.0,4.2,No,Yes,74.0,61.0,NotPlaced
7596,6.5,2,1,3,83.0,4.5,Yes,Yes,55.0,68.0,NotPlaced
7484,8.4,1,2,1,77.0,4.0,Yes,Yes,79.0,84.0,NotPlaced
9998,8.4,1,3,0,70.0,4.8,Yes,Yes,79.0,81.0,Placed
6331,7.5,1,1,3,79.0,4.5,Yes,No,56.0,71.0,NotPlaced
1297,6.8,2,2,2,78.0,4.3,Yes,Yes,78.0,86.0,Placed
4487,7.6,0,2,0,84.0,4.2,No,No,74.0,69.0,NotPlaced
589,7.5,1,3,1,90.0,4.8,Yes,Yes,74.0,85.0,Placed
2844,8.1,1,3,1,68.0,4.7,No,Yes,59.0,68.0,NotPlaced
389,6.7,1,2,0,86.0,4.4,No,No,76.0,73.0,Placed
2578,6.6,1,1,1,83.0,3.9,Yes,No,70.0,66.0,NotPlaced
1368,7.5,1,2,2,77.0,4.1,No,Yes,66.0,83.0,Placed
1416,8.2,1,2,0,73.0,4.5,Yes,Yes,69.0,73.0,NotPlaced
1992,6.5,1,1,1,66.0,3.7,No,Yes,55.0,61.0,NotPlaced
1908,7.6,1,1,1,72.0,3.3,No,Yes,58.0,61.0,NotPlaced
7125,7.6,1,3,0,79.0,4.5,No,No,73.0,65.0,NotPlaced
2127,8.7,2,3,2,90.0,4.8,Yes,Yes,73.0,82.0,Placed
8225,7.7,1,1,0,69.0,4.0,No,No,55.0,69.0,NotPlaced
2560,8.4,1,3,2,90.0,4.8,Yes,Yes,87.0,83.0,Placed
8217,6.5,1,1,1,80.0,3.6,No,No,57.0,67.0,NotPlaced
5046,8.3,1,3,0,77.0,4.8,Yes,Yes,74.0,57.0,NotPlaced
3046,6.5,0,1,1,64.0,4.5,Yes,Yes,70.0,87.0,NotPlaced
671,7.3,1,1,1,88.0,4.1,No,No,55.0,68.0,NotPlaced
621,7.4,1,2,1,90.0,4.8,Yes,Yes,73.0,67.0,Placed
7994,7.3,1,2,1,83.0,4.2,No,No,61.0,64.0,NotPlaced
9661,8.3,0,1,0,82.0,4.1,Yes,Yes,55.0,73.0,Placed
9390,6.6,1,1,1,72.0,3.9,No,No,81.0,61.0,NotPlaced
5744,8.7,1,3,3,88.0,3.8,Yes,Yes,68.0,82.0,NotPlaced
5946,8.1,0,3,2,84.0,4.8,Yes,Yes,74.0,86.0,NotPlaced
2052,7.6,0,1,1,75.0,4.2,No,Yes,55.0,63.0,NotPlaced
2538,7.4,0,2,2,78.0,3.8,No,Yes,80.0,70.0,NotPlaced
4739,7.6,0,3,0,85.0,4.3,No,Yes,64.0,83.0,Placed
2547,6.9,1,2,1,60.0,4.8,Yes,Yes,69.0,69.0,NotPlaced
3866,8.2,2,3,3,88.0,4.5,No,Yes,74.0,85.0,NotPlaced
2366,8.6,1,2,0,86.0,4.1,Yes,Yes,55.0,82.0,NotPlaced
1810,7.7,1,1,1,64.0,3.7,No,Yes,55.0,61.0,NotPlaced
9723,8.6,0,1,0,82.0,4.6,No,No,71.0,65.0,NotPlaced
3599,6.9,0,3,0,85.0,4.8,No,No,58.0,58.0,NotPlaced
5235,8.3,1,3,2,87.0,4.7,Yes,Yes,80.0,85.0,Placed
1846,8.4,2,3,0,79.0,4.6,Yes,No,57.0,65.0,NotPlaced
9483,7.6,0,1,0,71.0,3.5,No,Yes,55.0,70.0,NotPlaced
1,7.5,1,1,1,65.0,4.4,No,No,61.0,79.0,NotPlaced
5594,8.7,2,3,2,90.0,4.7,Yes,Yes,70.0,87.0,Placed
7002,8.4,1,3,1,75.0,4.3,Yes,No,73.0,73.0,NotPlaced
4475,7.4,2,1,2,70.0,4.3,No,Yes,76.0,67.0,NotPlaced
6828,8.4,1,1,0,72.0,4.6,Yes,Yes,77.0,60.0,Placed
5836,7.8,1,2,0,82.0,4.2,No,No,63.0,72.0,NotPlaced
4802,7.7,2,1,0,74.0,4.1,Yes,Yes,78.0,68.0,Placed
